CWE-293,CWE
CVE-2022-1107,CVE
CVE-2022-25078,CVE
CVE-2022-22323,CVE
CAPEC-487,CAPEC
CVE-2022-24771,CVE
CWE-335,CWE
CVE-2022-24163,CVE
CVE-2022-27811,CVE
CVE-2022-28695,CVE
CVE-2022-30387,CVE
CVE-2022-28444,CVE
CVE-2022-26065,CVE
T1001.003,T
T1087.003,T
CVE-2022-28000,CVE
CVE-2022-0685,CVE
CWE-163,CWE
CAPEC-44,CAPEC
CAPEC-304,CAPEC
CWE-432,CWE
CWE-676,CWE
CVE-2022-24889,CVE
CAPEC-508,CAPEC
CVE-2022-25137,CVE
CVE-2022-25403,CVE
CAPEC-475,CAPEC
CVE-2022-28414,CVE
CVE-2022-21874,CVE
CVE-2022-27288,CVE
CVE-2022-0130,CVE
T1559.002,T
CVE-2022-20074,CVE
CWE-1240,CWE
CVE-2022-29209,CVE
CVE-2022-24664,CVE
CAPEC-331,CAPEC
CVE-2022-27276,CVE
CVE-2022-26501,CVE
CWE-212,CWE
CVE-2022-21141,CVE
CVE-2022-22957,CVE
CVE-2022-27135,CVE
CAPEC-50,CAPEC
T1120,T
CVE-2022-0293,CVE
CVE-2022-0609,CVE
CWE-401,CWE
T1570,T
CVE-2022-27172,CVE
CVE-2022-27256,CVE
CVE-2022-22345,CVE
T1482,T
CVE-2022-0652,CVE
CVE-2022-28265,CVE
CVE-2022-26908,CVE
CVE-2022-21720,CVE
CVE-2022-28367,CVE
CVE-2022-26336,CVE
CAPEC-586,CAPEC
CVE-2022-24362,CVE
CVE-2022-0255,CVE
CAPEC-422,CAPEC
CAPEC-207,CAPEC
CVE-2022-29237,CVE
CVE-2022-24356,CVE
CVE-2022-30395,CVE
CVE-2022-1417,CVE
CVE-2022-0643,CVE
CVE-2022-25373,CVE
CVE-2022-23263,CVE
T1602.002,T
CVE-2022-28151,CVE
CVE-2022-23659,CVE
T1036.007,T
CWE-89,CWE
CVE-2022-25184,CVE
CVE-2022-21650,CVE
CVE-2022-20016,CVE
T1106,T
CVE-2022-21728,CVE
CVE-2022-0186,CVE
CVE-2022-20757,CVE
CVE-2022-24164,CVE
CVE-2022-22717,CVE
CVE-2022-24761,CVE
CVE-2022-1431,CVE
T1200,T
CVE-2022-23697,CVE
CVE-2022-0621,CVE
T1134.005,T
CWE-81,CWE
CVE-2022-28262,CVE
CVE-2022-25959,CVE
CVE-2022-26801,CVE
CAPEC-107,CAPEC
CVE-2022-23022,CVE
CVE-2022-24571,CVE
T1136,T
T1542,T
CWE-245,CWE
CVE-2022-24361,CVE
CVE-2022-21235,CVE
CVE-2022-29998,CVE
CVE-2022-27985,CVE
CVE-2022-20642,CVE
CAPEC-496,CAPEC
CVE-2022-24165,CVE
T1053.005,T
CVE-2022-29929,CVE
CVE-2022-27156,CVE
CVE-2022-21124,CVE
CVE-2022-21725,CVE
CVE-2022-23063,CVE
CVE-2022-23308,CVE
CAPEC-290,CAPEC
CAPEC-463,CAPEC
CVE-2022-21801,CVE
CVE-2022-21944,CVE
CWE-600,CWE
CVE-2022-22929,CVE
CAPEC-209,CAPEC
T1055.011,T
T1595,T
CVE-2022-23884,CVE
CVE-2022-26564,CVE
CVE-2022-22899,CVE
CVE-2022-1040,CVE
CVE-2022-27212,CVE
CVE-2022-25014,CVE
CVE-2022-21910,CVE
CVE-2022-30763,CVE
CVE-2022-27055,CVE
T1036.004,T
CVE-2022-24784,CVE
CAPEC-615,CAPEC
CWE-106,CWE
CVE-2022-23702,CVE
CVE-2022-26605,CVE
CAPEC-629,CAPEC
CVE-2022-29583,CVE
CVE-2022-22631,CVE
CVE-2022-0701,CVE
CWE-529,CWE
CVE-2022-28523,CVE
CVE-2022-0190,CVE
T1016,T
CVE-2022-24157,CVE
CWE-1298,CWE
T1563.001,T
CWE-415,CWE
CWE-59,CWE
CVE-2022-26887,CVE
CVE-2022-22346,CVE
CVE-2022-0615,CVE
T1555.004,T
CWE-343,CWE
CWE-1289,CWE
CVE-2022-28588,CVE
CVE-2022-29430,CVE
CVE-2022-0592,CVE
T1218.012,T
CVE-2022-30002,CVE
CVE-2022-0282,CVE
CVE-2022-27268,CVE
CVE-2022-24802,CVE
CWE-697,CWE
CVE-2022-24968,CVE
CVE-2022-29457,CVE
CVE-2022-1073,CVE
CVE-2022-22181,CVE
CVE-2022-28589,CVE
CWE-479,CWE
CVE-2022-22475,CVE
CVE-2022-27607,CVE
CAPEC-180,CAPEC
CWE-615,CWE
CAPEC-36,CAPEC
CVE-2022-29321,CVE
CAPEC-433,CAPEC
CVE-2022-0136,CVE
CVE-2022-27082,CVE
CVE-2022-29107,CVE
CWE-1254,CWE
T1546.014,T
CVE-2022-28580,CVE
CVE-2022-23627,CVE
CAPEC-13,CAPEC
CVE-2022-22145,CVE
CVE-2022-0945,CVE
CVE-2022-24957,CVE
CVE-2022-30953,CVE
T1003.003,T
CVE-2022-25188,CVE
CAPEC-631,CAPEC
CVE-2022-24888,CVE
CVE-2022-24519,CVE
CVE-2022-26496,CVE
CVE-2022-21815,CVE
CVE-2022-1166,CVE
CAPEC-614,CAPEC
CVE-2022-28017,CVE
CWE-1315,CWE
CWE-839,CWE
CWE-1052,CWE
CVE-2022-25248,CVE
CVE-2022-28792,CVE
CVE-2022-24576,CVE
CWE-914,CWE
CVE-2022-0226,CVE
CAPEC-410,CAPEC
CVE-2022-30975,CVE
CVE-2022-24368,CVE
T1553.003,T
CWE-250,CWE
CWE-498,CWE
CAPEC-206,CAPEC
CVE-2022-21876,CVE
CVE-2022-28044,CVE
M1016,M
CVE-2022-29749,CVE
CVE-2022-20108,CVE
CVE-2022-26588,CVE
CVE-2022-22960,CVE
CVE-2022-26357,CVE
CVE-2022-24816,CVE
CVE-2022-28810,CVE
CVE-2022-1770,CVE
CWE-1338,CWE
CWE-1102,CWE
CVE-2022-26101,CVE
CVE-2022-29031,CVE
CVE-2022-21220,CVE
CWE-835,CWE
CVE-2022-0103,CVE
CVE-2022-29943,CVE
CAPEC-386,CAPEC
T1195.002,T
CWE-253,CWE
CWE-1070,CWE
CVE-2022-0152,CVE
CVE-2022-21663,CVE
CVE-2022-0646,CVE
CVE-2022-27878,CVE
CWE-1239,CWE
CVE-2022-22733,CVE
CVE-2022-0556,CVE
CWE-112,CWE
CVE-2022-0476,CVE
CVE-2022-22162,CVE
CVE-2022-1026,CVE
CVE-2022-0268,CVE
CVE-2022-30335,CVE
CAPEC-33,CAPEC
CVE-2022-22328,CVE
CVE-2022-27146,CVE
CVE-2022-27863,CVE
CVE-2022-23194,CVE
CVE-2022-28158,CVE
CVE-2022-29473,CVE
CVE-2022-22605,CVE
CWE-426,CWE
CWE-1339,CWE
CVE-2022-0935,CVE
CAPEC-70,CAPEC
CVE-2022-26991,CVE
CVE-2022-21173,CVE
CVE-2022-24155,CVE
CVE-2022-21951,CVE
CVE-2022-24197,CVE
CVE-2022-25510,CVE
CVE-2022-25598,CVE
CVE-2022-20804,CVE
CVE-2022-21869,CVE
CWE-1321,CWE
T1550,T
T1612,T
CVE-2022-29623,CVE
CVE-2022-26259,CVE
CVE-2022-22633,CVE
CVE-2022-29676,CVE
CWE-332,CWE
CVE-2022-23048,CVE
CVE-2022-20004,CVE
CVE-2022-29316,CVE
CVE-2022-21708,CVE
CVE-2022-0219,CVE
CWE-683,CWE
T1546.013,T
CVE-2022-21731,CVE
CVE-2022-25375,CVE
CVE-2022-0647,CVE
CVE-2022-28240,CVE
CVE-2022-28182,CVE
CVE-2022-23129,CVE
CVE-2022-26967,CVE
T1037.002,T
CVE-2022-1682,CVE
CAPEC-401,CAPEC
CVE-2022-25516,CVE
CVE-2022-27666,CVE
CVE-2022-24883,CVE
CWE-435,CWE
CVE-2022-26514,CVE
CVE-2022-22993,CVE
CVE-2022-0090,CVE
CWE-342,CWE
CWE-146,CWE
CVE-2022-26143,CVE
CVE-2022-26127,CVE
T1565,T
CVE-2022-27365,CVE
CVE-2022-29152,CVE
CVE-2022-0659,CVE
CVE-2022-22549,CVE
CVE-2022-24074,CVE
CVE-2022-29214,CVE
CVE-2022-28290,CVE
CWE-470,CWE
CVE-2022-26629,CVE
CWE-151,CWE
CWE-807,CWE
CVE-2022-21872,CVE
CVE-2022-27447,CVE
T1567,T
CWE-1071,CWE
CVE-2022-29446,CVE
CVE-2022-21817,CVE
CVE-2022-21867,CVE
CVE-2022-1715,CVE
T1562.009,T
T1589.002,T
CVE-2022-24585,CVE
CVE-2022-1067,CVE
CVE-2022-21904,CVE
CVE-2022-28376,CVE
CVE-2022-27145,CVE
CVE-2022-1367,CVE
CVE-2022-1234,CVE
CVE-2022-22264,CVE
CWE-1296,CWE
T1071.002,T
CAPEC-270,CAPEC
CVE-2022-1169,CVE
CAPEC-560,CAPEC
CVE-2022-30292,CVE
CVE-2022-22294,CVE
CVE-2022-25262,CVE
CVE-2022-24785,CVE
T1078.003,T
CVE-2022-0950,CVE
CVE-2022-24760,CVE
CVE-2022-28440,CVE
CVE-2022-0806,CVE
CVE-2022-28961,CVE
CVE-2022-26980,CVE
CVE-2022-21964,CVE
M1057,M
CVE-2022-1297,CVE
CVE-2022-29115,CVE
CVE-2022-0304,CVE
CVE-2022-0242,CVE
CAPEC-29,CAPEC
CVE-2022-25427,CVE
CVE-2022-24872,CVE
CWE-428,CWE
CVE-2022-20799,CVE
CWE-1236,CWE
CVE-2022-22315,CVE
CWE-85,CWE
CVE-2022-24902,CVE
CVE-2022-22154,CVE
CVE-2022-29529,CVE
CVE-2022-25558,CVE
CWE-1047,CWE
CVE-2022-23296,CVE
CVE-2022-25578,CVE
T1608.004,T
CVE-2022-25507,CVE
CVE-2022-27652,CVE
CVE-2022-0295,CVE
CVE-2022-0132,CVE
CAPEC-660,CAPEC
CVE-2022-20732,CVE
CVE-2022-0837,CVE
CAPEC-38,CAPEC
CVE-2022-0697,CVE
T1597.001,T
CVE-2022-23105,CVE
CVE-2022-26829,CVE
CWE-396,CWE
CWE-434,CWE
CVE-2022-0661,CVE
CVE-2022-21818,CVE
T1564.006,T
CAPEC-292,CAPEC
CWE-1317,CWE
T1542.001,T
T1057,T
CWE-206,CWE
CAPEC-322,CAPEC
CWE-1209,CWE
CVE-2022-0631,CVE
CVE-2022-29855,CVE
T1059.002,T
T1071.003,T
CVE-2022-22572,CVE
CVE-2022-26283,CVE
CWE-378,CWE
CVE-2022-20035,CVE
CVE-2022-0021,CVE
CVE-2022-28788,CVE
CVE-2022-1006,CVE
CAPEC-330,CAPEC
CVE-2022-22626,CVE
CVE-2022-25252,CVE
CWE-685,CWE
CWE-122,CWE
CVE-2022-21823,CVE
CVE-2022-22596,CVE
M1051,M
CAPEC-551,CAPEC
CWE-273,CWE
CVE-2022-21156,CVE
CVE-2022-28805,CVE
CVE-2022-27429,CVE
CWE-538,CWE
CVE-2022-1434,CVE
CVE-2022-21228,CVE
CVE-2022-1228,CVE
CVE-2022-25352,CVE
CVE-2022-23611,CVE
CVE-2022-24789,CVE
CVE-2022-24385,CVE
CVE-2022-23638,CVE
CVE-2022-1735,CVE
CWE-181,CWE
CWE-767,CWE
CVE-2022-27938,CVE
CVE-2022-25617,CVE
CVE-2022-28542,CVE
CVE-2022-1161,CVE
CVE-2022-25453,CVE
CVE-2022-1112,CVE
CVE-2022-24923,CVE
CVE-2022-1240,CVE
CVE-2022-27088,CVE
CWE-939,CWE
CVE-2022-0368,CVE
CVE-2022-24953,CVE
CVE-2022-22191,CVE
CVE-2022-27834,CVE
T1590.005,T
CAPEC-303,CAPEC
CVE-2022-27831,CVE
CAPEC-268,CAPEC
CWE-521,CWE
CVE-2022-30376,CVE
CVE-2022-0125,CVE
CVE-2022-24904,CVE
CWE-219,CWE
T1213.001,T
CVE-2022-1338,CVE
CVE-2022-0017,CVE
CVE-2022-23801,CVE
CVE-2022-0686,CVE
CAPEC-460,CAPEC
CVE-2022-28117,CVE
CAPEC-140,CAPEC
CVE-2022-21187,CVE
CVE-2022-23672,CVE
CWE-693,CWE
CVE-2022-29394,CVE
T1056.002,T
CVE-2022-23581,CVE
CVE-2022-29353,CVE
CAPEC-681,CAPEC
CVE-2022-0558,CVE
CVE-2022-0392,CVE
CVE-2022-0888,CVE
CVE-2022-0949,CVE
CAPEC-457,CAPEC
CVE-2022-0604,CVE
CVE-2022-22056,CVE
CVE-2022-28919,CVE
CVE-2022-21707,CVE
CVE-2022-26641,CVE
CWE-236,CWE
CVE-2022-22638,CVE
CVE-2022-1276,CVE
CWE-1051,CWE
CVE-2022-23332,CVE
CWE-926,CWE
CVE-2022-25215,CVE
CVE-2022-1445,CVE
CVE-2022-23363,CVE
CVE-2022-29464,CVE
CVE-2022-0826,CVE
CWE-159,CWE
CWE-687,CWE
CVE-2022-20100,CVE
CWE-463,CWE
CWE-1258,CWE
CAPEC-196,CAPEC
CVE-2022-24314,CVE
CWE-757,CWE
CVE-2022-0492,CVE
CVE-2022-0534,CVE
CVE-2022-23947,CVE
CVE-2022-0015,CVE
CWE-1234,CWE
CVE-2022-0711,CVE
CAPEC-19,CAPEC
T1592.002,T
CVE-2022-0636,CVE
CVE-2022-28137,CVE
CVE-2022-26263,CVE
CVE-2022-23607,CVE
CAPEC-657,CAPEC
CWE-528,CWE
CWE-466,CWE
CVE-2022-27214,CVE
CVE-2022-27147,CVE
CVE-2022-26295,CVE
CWE-579,CWE
CVE-2022-1730,CVE
CAPEC-313,CAPEC
CVE-2022-29907,CVE
CVE-2022-27457,CVE
CWE-299,CWE
CVE-2022-24416,CVE
CVE-2022-24130,CVE
CVE-2022-23259,CVE
CWE-574,CWE
CWE-643,CWE
CVE-2022-29393,CVE
CVE-2022-26213,CVE
CVE-2022-29326,CVE
CVE-2022-27965,CVE
CVE-2022-28937,CVE
CVE-2022-27436,CVE
CVE-2022-22287,CVE
CVE-2022-23102,CVE
CAPEC-142,CAPEC
CVE-2022-1444,CVE
T1069.003,T
CVE-2022-0881,CVE
CVE-2022-1437,CVE
CWE-194,CWE
CVE-2022-28156,CVE
CVE-2022-28001,CVE
CVE-2022-0649,CVE
CWE-1082,CWE
CWE-351,CWE
CWE-776,CWE
CVE-2022-22193,CVE
CVE-2022-22950,CVE
CVE-2022-20658,CVE
CVE-2022-25080,CVE
CVE-2022-25619,CVE
CVE-2022-26128,CVE
CWE-409,CWE
CVE-2022-22594,CVE
CVE-2022-0991,CVE
CWE-791,CWE
CAPEC-79,CAPEC
CVE-2022-23779,CVE
CVE-2022-27480,CVE
CVE-2022-23565,CVE
CVE-2022-0427,CVE
CVE-2022-24481,CVE
CVE-2022-0425,CVE
CVE-2022-24599,CVE
CVE-2022-24450,CVE
CVE-2022-28743,CVE
CVE-2022-28461,CVE
CVE-2022-25762,CVE
CVE-2022-26181,CVE
CWE-422,CWE
CWE-323,CWE
CVE-2022-23112,CVE
CVE-2022-23937,CVE
CVE-2022-26081,CVE
CVE-2022-24775,CVE
CWE-96,CWE
CVE-2022-25809,CVE
CVE-2022-1329,CVE
CVE-2022-22110,CVE
T1134.002,T
CVE-2022-25647,CVE
CVE-2022-24915,CVE
CWE-913,CWE
CVE-2022-27425,CVE
T1547,T
T1047,T
CVE-2022-27412,CVE
T1218,T
M1044,M
CVE-2022-25159,CVE
T1574.005,T
CVE-2022-1440,CVE
CVE-2022-0456,CVE
CVE-2022-28921,CVE
CWE-289,CWE
CVE-2022-25245,CVE
CVE-2022-28011,CVE
CVE-2022-29194,CVE
T1578.001,T
CVE-2022-25234,CVE
CVE-2022-26252,CVE
CVE-2022-22952,CVE
CWE-65,CWE
CVE-2022-25990,CVE
CVE-2022-20071,CVE
CWE-1004,CWE
CVE-2022-25017,CVE
CVE-2022-27609,CVE
CVE-2022-28263,CVE
CVE-2022-20721,CVE
CVE-2022-21729,CVE
CVE-2022-21702,CVE
CVE-2022-1027,CVE
CVE-2022-24372,CVE
CWE-191,CWE
CVE-2022-0360,CVE
CVE-2022-22509,CVE
CVE-2022-20087,CVE
T1070,T
CVE-2022-1007,CVE
CVE-2022-21697,CVE
CVE-2022-22598,CVE
CAPEC-148,CAPEC
CVE-2022-1548,CVE
T1078,T
CAPEC-490,CAPEC
CVE-2022-21190,CVE
CVE-2022-23391,CVE
CVE-2022-23045,CVE
CVE-2022-24032,CVE
CVE-2022-24903,CVE
CVE-2022-0954,CVE
CWE-394,CWE
CVE-2022-28042,CVE
CVE-2022-20091,CVE
CVE-2022-21887,CVE
CVE-2022-23400,CVE
CVE-2022-0218,CVE
CVE-2022-24171,CVE
CVE-2022-22992,CVE
CAPEC-402,CAPEC
CAPEC-465,CAPEC
CVE-2022-20023,CVE
CVE-2022-23983,CVE
CVE-2022-0857,CVE
CVE-2022-20073,CVE
CVE-2022-25330,CVE
CVE-2022-28575,CVE
CVE-2022-27273,CVE
CAPEC-594,CAPEC
CVE-2022-0564,CVE
CVE-2022-25156,CVE
CVE-2022-0717,CVE
CVE-2022-1435,CVE
CVE-2022-24765,CVE
CVE-2022-27476,CVE
CWE-412,CWE
T1078.002,T
CVE-2022-24231,CVE
T1087.002,T
M1032,M
CAPEC-245,CAPEC
CAPEC-188,CAPEC
CVE-2022-22806,CVE
CVE-2022-24667,CVE
CVE-2022-25216,CVE
CVE-2022-27828,CVE
CAPEC-589,CAPEC
CVE-2022-25484,CVE
CVE-2022-27526,CVE
CVE-2022-24169,CVE
CVE-2022-24219,CVE
CVE-2022-28892,CVE
CVE-2022-28774,CVE
CVE-2022-24374,CVE
CVE-2022-0229,CVE
T1596.003,T
CVE-2022-29971,CVE
CVE-2022-1190,CVE
CVE-2022-1390,CVE
CVE-2022-24759,CVE
CVE-2022-1559,CVE
CVE-2022-1384,CVE
CWE-200,CWE
CVE-2022-22775,CVE
CVE-2022-26782,CVE
CAPEC-272,CAPEC
CAPEC-208,CAPEC
CVE-2022-23902,CVE
T1599,T
CVE-2022-20029,CVE
CVE-2022-24320,CVE
CWE-39,CWE
CVE-2022-0612,CVE
CVE-2022-0265,CVE
CWE-917,CWE
CAPEC-611,CAPEC
CVE-2022-21670,CVE
CVE-2022-28024,CVE
CVE-2022-23365,CVE
CVE-2022-22454,CVE
CVE-2022-22289,CVE
CWE-354,CWE
CAPEC-135,CAPEC
CVE-2022-23988,CVE
CVE-2022-25193,CVE
CWE-333,CWE
CWE-347,CWE
CVE-2022-23298,CVE
CWE-1078,CWE
T1218.005,T
CVE-2022-28450,CVE
CVE-2022-0535,CVE
T1585,T
CAPEC-480,CAPEC
T1584.003,T
CVE-2022-25574,CVE
CVE-2022-27830,CVE
CWE-148,CWE
CVE-2022-23303,CVE
CVE-2022-21145,CVE
CVE-2022-28256,CVE
CWE-462,CWE
CVE-2022-23255,CVE
CVE-2022-20046,CVE
CVE-2022-26847,CVE
CVE-2022-0702,CVE
CVE-2022-0196,CVE
CVE-2022-0611,CVE
CVE-2022-0245,CVE
CAPEC-511,CAPEC
CVE-2022-29017,CVE
CVE-2022-26420,CVE
CVE-2022-27062,CVE
CVE-2022-25604,CVE
CVE-2022-29990,CVE
CVE-2022-23970,CVE
T1210,T
CVE-2022-0908,CVE
CVE-2022-1442,CVE
CVE-2022-27784,CVE
CAPEC-588,CAPEC
CWE-790,CWE
CWE-585,CWE
CAPEC-563,CAPEC
CVE-2022-25114,CVE
CWE-571,CWE
CVE-2022-28412,CVE
CVE-2022-28101,CVE
T1595.001,T
CWE-358,CWE
CVE-2022-20725,CVE
CAPEC-301,CAPEC
CWE-325,CWE
CWE-1085,CWE
CVE-2022-21916,CVE
CVE-2022-27293,CVE
CWE-42,CWE
CVE-2022-24112,CVE
CVE-2022-0258,CVE
CVE-2022-25613,CVE
CWE-624,CWE
CVE-2022-24837,CVE
T1110.004,T
CWE-221,CWE
CVE-2022-28231,CVE
CVE-2022-24449,CVE
CVE-2022-28258,CVE
CVE-2022-30374,CVE
CVE-2022-0828,CVE
CVE-2022-0277,CVE
CVE-2022-22660,CVE
CVE-2022-25146,CVE
CVE-2022-23012,CVE
CVE-2022-0354,CVE
CVE-2022-26850,CVE
CWE-522,CWE
CAPEC-384,CAPEC
CVE-2022-28586,CVE
CWE-285,CWE
CVE-2022-21668,CVE
CVE-2022-29172,CVE
CVE-2022-20677,CVE
CVE-2022-21998,CVE
CVE-2022-24766,CVE
CWE-209,CWE
CVE-2022-23205,CVE
CVE-2022-22279,CVE
CWE-340,CWE
CVE-2022-0387,CVE
CVE-2022-27422,CVE
CWE-307,CWE
CVE-2022-24728,CVE
CVE-2022-26484,CVE
CVE-2022-0261,CVE
CVE-2022-0208,CVE
CWE-666,CWE
CWE-414,CWE
CVE-2022-0139,CVE
CVE-2022-0742,CVE
CVE-2022-23378,CVE
CVE-2022-21654,CVE
T1595.003,T
CAPEC-48,CAPEC
CVE-2022-25612,CVE
CAPEC-647,CAPEC
CVE-2022-28431,CVE
CAPEC-7,CAPEC
CVE-2022-28527,CVE
CWE-56,CWE
CVE-2022-27448,CVE
CVE-2022-22276,CVE
CVE-2022-22567,CVE
CVE-2022-20635,CVE
CVE-2022-26827,CVE
CWE-1312,CWE
CVE-2022-27275,CVE
CVE-2022-21157,CVE
CVE-2022-23612,CVE
CVE-2022-23865,CVE
T1562.004,T
CVE-2022-23054,CVE
CVE-2022-24882,CVE
T1027.005,T
CVE-2022-23626,CVE
CVE-2022-24146,CVE
CVE-2022-24921,CVE
CVE-2022-0018,CVE
CVE-2022-29536,CVE
CVE-2022-24159,CVE
CWE-444,CWE
CVE-2022-30767,CVE
CWE-509,CWE
CVE-2022-28966,CVE
CVE-2022-22814,CVE
CVE-2022-28018,CVE
CVE-2022-1464,CVE
T1548,T
CVE-2022-23650,CVE
CVE-2022-25495,CVE
CVE-2022-27984,CVE
CWE-261,CWE
CVE-2022-28783,CVE
CVE-2022-0854,CVE
CVE-2022-28140,CVE
CVE-2022-24354,CVE
CVE-2022-22835,CVE
CWE-1316,CWE
CVE-2022-0537,CVE
CAPEC-680,CAPEC
CVE-2022-22621,CVE
CVE-2022-22888,CVE
CVE-2022-27387,CVE
T1136.003,T
CAPEC-485,CAPEC
CVE-2022-22771,CVE
CVE-2022-25079,CVE
CVE-2022-1176,CVE
CWE-372,CWE
CWE-1334,CWE
CVE-2022-26189,CVE
CWE-602,CWE
CVE-2022-29162,CVE
CVE-2022-22148,CVE
T1596.005,T
T1055.008,T
CVE-2022-0610,CVE
CVE-2022-22634,CVE
CAPEC-65,CAPEC
T1021.002,T
T1565.001,T
CVE-2022-0224,CVE
CVE-2022-23157,CVE
CVE-2022-23705,CVE
CVE-2022-30969,CVE
CAPEC-622,CAPEC
CWE-830,CWE
CVE-2022-21136,CVE
CVE-2022-0725,CVE
CWE-268,CWE
CVE-2022-26633,CVE
CVE-2022-22939,CVE
CVE-2022-24861,CVE
CVE-2022-30592,CVE
CVE-2022-20047,CVE
CWE-280,CWE
CVE-2022-29681,CVE
CVE-2022-21168,CVE
T1011.001,T
T1531,T
CVE-2022-25782,CVE
CVE-2022-25329,CVE
CWE-1105,CWE
CWE-941,CWE
CWE-109,CWE
CVE-2022-20748,CVE
T1211,T
CAPEC-97,CAPEC
CVE-2022-28346,CVE
T1048.001,T
CVE-2022-21652,CVE
CVE-2022-28019,CVE
CVE-2022-0505,CVE
CAPEC-630,CAPEC
CVE-2022-23428,CVE
CVE-2022-0515,CVE
T1484.002,T
CVE-2022-27829,CVE
T1070.003,T
CVE-2022-0658,CVE
CVE-2022-21174,CVE
CVE-2022-20750,CVE
CVE-2022-24552,CVE
CWE-1223,CWE
T1021.005,T
CVE-2022-26157,CVE
CWE-338,CWE
CVE-2022-0695,CVE
CVE-2022-1341,CVE
CVE-2022-30952,CVE
CVE-2022-23585,CVE
CWE-447,CWE
CVE-2022-28261,CVE
CVE-2022-1269,CVE
M1040,M
CVE-2022-24094,CVE
CVE-2022-28096,CVE
CVE-2022-26940,CVE
CVE-2022-28423,CVE
CVE-2022-29161,CVE
CAPEC-84,CAPEC
CVE-2022-24332,CVE
CVE-2022-25402,CVE
CVE-2022-25439,CVE
CVE-2022-0783,CVE
CAPEC-191,CAPEC
CWE-863,CWE
CWE-627,CWE
CVE-2022-22823,CVE
T1495,T
CVE-2022-25349,CVE
CVE-2022-29747,CVE
CVE-2022-0405,CVE
CVE-2022-27794,CVE
CVE-2022-0020,CVE
CVE-2022-30279,CVE
CVE-2022-20080,CVE
CVE-2022-26627,CVE
CVE-2022-1515,CVE
CWE-135,CWE
T1491,T
CVE-2022-22713,CVE
CVE-2022-28254,CVE
CVE-2022-29927,CVE
CVE-2022-26871,CVE
CAPEC-85,CAPEC
CVE-2022-20699,CVE
T1197,T
CVE-2022-22404,CVE
CAPEC-556,CAPEC
CVE-2022-27466,CVE
CVE-2022-23437,CVE
CVE-2022-29968,CVE
CVE-2022-27383,CVE
CVE-2022-26149,CVE
CVE-2022-1221,CVE
CVE-2022-23868,CVE
CVE-2022-24720,CVE
CAPEC-302,CAPEC
CVE-2022-28432,CVE
CWE-1318,CWE
T1003.007,T
CVE-2022-30000,CVE
T1505.004,T
CVE-2022-1164,CVE
CVE-2022-27111,CVE
CVE-2022-20031,CVE
CVE-2022-25256,CVE
CWE-215,CWE
CVE-2022-1567,CVE
CVE-2022-22780,CVE
CWE-121,CWE
CVE-2022-25778,CVE
CVE-2022-26171,CVE
CVE-2022-23197,CVE
CVE-2022-24783,CVE
CVE-2022-27772,CVE
CVE-2022-0244,CVE
CAPEC-537,CAPEC
CVE-2022-25418,CVE
CVE-2022-26925,CVE
CVE-2022-28216,CVE
CVE-2022-28056,CVE
CWE-784,CWE
CVE-2022-27503,CVE
CVE-2022-0281,CVE
CVE-2022-28895,CVE
CAPEC-441,CAPEC
CVE-2022-21946,CVE
CVE-2022-27413,CVE
CVE-2022-26791,CVE
CVE-2022-25317,CVE
CVE-2022-21967,CVE
CWE-240,CWE
CVE-2022-21857,CVE
CWE-474,CWE
CVE-2022-24252,CVE
CVE-2022-24678,CVE
T1565.002,T
CWE-593,CWE
CVE-2022-0533,CVE
T1552.002,T
T1098.005,T
CVE-2022-22723,CVE
CVE-2022-0114,CVE
CVE-2022-25547,CVE
CVE-2022-0756,CVE
CWE-230,CWE
CVE-2022-23871,CVE
CWE-214,CWE
CVE-2022-27202,CVE
CVE-2022-28002,CVE
CVE-2022-24330,CVE
CAPEC-383,CAPEC
CWE-386,CWE
CVE-2022-24047,CVE
CVE-2022-26197,CVE
CVE-2022-25405,CVE
CVE-2022-0302,CVE
CVE-2022-27089,CVE
CVE-2022-25076,CVE
CAPEC-137,CAPEC
CVE-2022-22956,CVE
T1561,T
CVE-2022-27081,CVE
CWE-527,CWE
CVE-2022-29190,CVE
T1499.002,T
CVE-2022-0727,CVE
CVE-2022-27332,CVE
CWE-263,CWE
CVE-2022-29936,CVE
CVE-2022-29203,CVE
CVE-2022-22779,CVE
CVE-2022-1389,CVE
CVE-2022-21205,CVE
CWE-1115,CWE
CVE-2022-21796,CVE
CVE-2022-22795,CVE
CVE-2022-27148,CVE
CWE-1220,CWE
CVE-2022-24860,CVE
CVE-2022-27802,CVE
CVE-2022-25434,CVE
CVE-2022-27836,CVE
CVE-2022-22159,CVE
CWE-1063,CWE
CVE-2022-26126,CVE
T1606.002,T
CVE-2022-23315,CVE
CAPEC-18,CAPEC
CAPEC-610,CAPEC
T1560.001,T
CWE-170,CWE
CWE-104,CWE
CVE-2022-22055,CVE
CWE-499,CWE
CVE-2022-21661,CVE
CVE-2022-24321,CVE
CVE-2022-0803,CVE
CVE-2022-0600,CVE
CWE-15,CWE
CVE-2022-28739,CVE
CVE-2022-22161,CVE
CVE-2022-1575,CVE
CAPEC-61,CAPEC
CVE-2022-1701,CVE
CVE-2022-21736,CVE
CVE-2022-28649,CVE
CVE-2022-26278,CVE
CAPEC-271,CAPEC
T1218.011,T
CVE-2022-29424,CVE
