125,CAPEC-222,in iframe overlay attack victim tricked unknowingly initiating action one system interacting ui seemingly completely different system while logged target system victim visits attackers malicious site displays ui victim wishes interact in reality iframe overlay page transparent layer visible ui action controls attacker wishes victim execute the victim clicks buttons ui elements see page actually triggers action controls transparent overlaying layer depending action control attacker may tricked victim executing potentially privileged undesired functionality target system victim authenticated the basic problem dichotomy victim thinks clicking versus actually clicking
126,CAPEC-224,an adversary compares output target system known indicators uniquely identify specific details target most commonly fingerprinting done determine operating system application versions fingerprinting done passively well actively fingerprinting usually detrimental target however information gathered fingerprinting often enables adversary discover existing weaknesses target
127,CAPEC-226,an attacker manipulates existing credential order gain access target application session credentials allow users identify service initial authentication without needing resend authentication information usually username password every message an attacker may able manipulate credential sniffed existing connection order gain access target server
128,CAPEC-227,an adversary attempts deny legitimate users access resource continually engaging specific resource attempt keep resource tied long possible the adversary primary goal crash flood target would alert defenders rather repeatedly perform actions abuse algorithmic flaws given resource tied available legitimate user by carefully crafting requests keep resource engaged seemingly benign requests legitimate users limited completely denied access resource
129,CAPEC-228,an attacker injects malicious content application dtd attempt produce negative technical impact dtds used describe xml documents processed certain malformed dtds example excessive entity expansion described capec 197 cause xml parsers process dtds consume excessive resources resulting resource depletion
130,CAPEC-229,this attack exploits certain serialized data parsers xml yaml etc manage data inefficient manner the attacker crafts serialized data file multiple configuration parameters dataset in vulnerable parser results denial service condition cpu resources exhausted parsing algorithm the weakness exploited tied parser implementation language specific
131,CAPEC-23,an adversary poisons files malicious payload targeting file systems accessible target software may passed standard channels via email standard web content like pdf multimedia files the adversary exploits known vulnerabilities handling routines target processes order exploit host trust executing remote content including binary files
132,CAPEC-230,applications often need transform data data format xml yaml using parser it may possible adversary inject data may adverse effect parser processed many data format languages allow definition structures used simplify creation complex structures by nesting structures causing data repeatedly substituted adversary cause parser consume resources processing causing excessive memory consumption cpu utilization
133,CAPEC-231,applications often need transform data serialized data formats xml yaml using data parser it may possible adversary inject data may adverse effect parser processed by supplying oversized payloads input vectors processed parser adversary cause parser consume resources processing causing excessive memory consumption cpu utilization potentially cause execution arbitrary code an adversary goal leverage parser failure advantage dos closely associated web services soap rest remote service requesters post malicious data payloads service provider designed exhaust service provider memory cpu disk space this attack exploits loosely coupled nature web services service provider little control service requester messages service requester sends
134,CAPEC-233,an adversary exploits weakness enabling elevate privilege perform action supposed authorized perform
135,CAPEC-234,an adversary gains control process assigned elevated privileges order execute arbitrary code privileges some processes assigned elevated privileges operating system usually association particular user group role if attacker hijack process able assume level privilege order execute code
136,CAPEC-237,the attacker may submit malicious code another language obtain access privileges intentionally exposed sandbox thus escaping sandbox for instance java code perform unsafe operations modifying arbitrary memory locations due restrictions placed byte code verifier jvm if allowed java code call directly native c code may perform unsafe operations call system calls modify arbitrary memory locations behalf to provide isolation java grant untrusted code unmediated access native c code instead sandboxed code typically allowed call subset native code part standard libraries
137,CAPEC-24,in attack idea cause active filter fail causing oversized transaction an attacker may try feed overly long input strings program attempt overwhelm filter causing buffer overflow hoping filter fail securely user input let system unfiltered
138,CAPEC-240,an adversary exploits weaknesses input validation manipulating resource identifiers enabling unintended modification specification resource
139,CAPEC-242,an adversary exploits weakness input validation target inject new code currently executing this differs code inclusion code inclusion involves addition replacement reference code file subsequently loaded target used part code application
140,CAPEC-243,an adversary inserts commands perform scripting xss actions html attributes many filters adequately sanitize attributes presence potentially dangerous commands even adequately sanitize tags for example dangerous expressions could inserted style attribute anchor tag resulting execution malicious code resulting page rendered if victim tricked viewing rendered page attack proceeds like normal xss attack possibly resulting loss sensitive cookies malicious activities
141,CAPEC-244,an attack type exploits ability browsers interpret data javascript uri schemes executable content placeholders this attack consists passing malicious uri anchor tag href attribute similar attributes html tags such malicious uri contains example base64 encoded html content embedded scripting payload the attack executed browser interprets malicious content example victim clicks malicious link
142,CAPEC-245,the adversary bypasses input validation using doubled characters order perform scripting attack some filters fail recognize dangerous sequences preceded repeated characters for example doubling script command script 3c 3script using uri encoding filters web applications may fail recognize presence script tag if targeted server vulnerable type bypass adversary create crafted url trap cause victim view page targeted server malicious content executed per normal xss attack
143,CAPEC-247,an adversary inserts invalid characters identifiers bypass application filtering input filters may scan beyond invalid characters later stages processing content follows invalid characters may still processed this allows adversary sneak prohibited commands past filters perform normally prohibited operations invalid characters may include null carriage return line feed tab identifier successful bypassing filter result xss attack resulting disclosure web cookies possibly results
144,CAPEC-248,an adversary looking execute command choosing injects new items existing command thus modifying interpretation away intended commands context often standalone strings interpreted downstream component cause specific responses this type attack possible untrusted values used build command strings weaknesses input validation command construction enable attack lead successful exploitation
145,CAPEC-25,the adversary triggers exploits deadlock condition target software cause denial service a deadlock occur two competing actions waiting finish thus neither ever deadlock conditions difficult detect
146,CAPEC-250,an attacker utilizes crafted xml input probe attack inject data xml database using techniques similar sql injection the input allow unauthorized viewing data bypassing authentication application direct xml database access possibly altering database information
147,CAPEC-251,the attacker forces application load arbitrary code files local machine the attacker could use try load old versions library files known vulnerabilities load files attacker placed local machine prior attack otherwise change functionality targeted application unexpected ways
148,CAPEC-252,the attacker loads executes arbitrary local php file target machine the attacker could use try load old versions php files known vulnerabilities load php files attacker placed local machine prior attack otherwise change functionality targeted application unexpected ways
149,CAPEC-253,the attacker forces application load arbitrary code files remote location the attacker could use try load old versions library files known vulnerabilities load malicious files attacker placed remote machine otherwise change functionality targeted application unexpected ways
150,CAPEC-256,an attacker sends soap request array whose actual length exceeds length indicated request if server processing transmission naively trusts specified size attacker intentionally understate size array possibly resulting buffer overflow server attempts read entire data set memory allocated smaller array
151,CAPEC-26,the adversary targets race condition occurring multiple processes access manipulate resource concurrently outcome execution depends particular order access takes place the adversary leverage race condition running race modifying resource modifying normal execution flow for instance race condition occur accessing file adversary trick system replacing original file version cause system read malicious file
152,CAPEC-261,an adversary authorized send queries target sends variants expected queries hope modified queries might return information directly indirectly error logs beyond expected set queries provide
153,CAPEC-263,this describes attack application forced use file attacker corrupted the result often denial service caused application unable process corrupted file results including disabling filters access controls application fails unsafe way rather failing locking buffer overflows possible
154,CAPEC-267,an adversary leverages possibility encode potentially harmful input content used applications applications ineffective validating encoding standard
155,CAPEC-268,the attacker injects manipulates deletes forges malicious log entries log file attempt mislead audit log file cover tracks attack due either insufficient access controls log files logging mechanism attacker able perform actions
156,CAPEC-27,this attack leverages use symbolic links symlinks order write sensitive files an attacker create symlink link target file otherwise accessible when privileged program tries create temporary file name symlink link actually write target file pointed attackers symlink link if attacker insert malicious content temporary file writing sensitive file using symlink the race occurs system checks temporary file exists creates file the attacker would typically create symlink interval check creation temporary file
157,CAPEC-270,an adversary adds new entry run keys windows registry application choosing executed user logs in way adversary get executable operate run target system authorized user level permissions this attack good way adversary run persistent spyware user machine keylogger
158,CAPEC-271,an adversary corrupts modifies content schema purpose undermining security target schemas provide structure content definitions resources used application by replacing modifying schema adversary affect application handles interprets resource often leading possible denial service entering unexpected state recording incomplete data
159,CAPEC-272,an adversary subverts communications protocol perform attack this type attack allow adversary impersonate others discover sensitive information control outcome session perform attacks this type attack targets invalid assumptions may inherent implementers protocol incorrect implementations protocol vulnerabilities protocol
160,CAPEC-273,an adversary manipulates injects malicious content form secret unauthorized http responses single http response vulnerable compromised http agent server see canprecede relationships possible consequences
161,CAPEC-274,an attacker modifies http verb get put trace etc order bypass access restrictions some web environments allow administrators restrict access based http verb used requests however attackers often provide different http verb even provide random string verb order bypass protections this allows attacker access data otherwise protected
162,CAPEC-275,an adversary serves content whose ip address resolved dns server adversary controls after initial contact web browser similar client adversary changes ip address name resolves address within target organization publicly accessible this allows web browser examine internal address behalf adversary
163,CAPEC-276,protocols used communicate different software hardware modules within single computer common examples interrupt signals data pipes subverting protocol allow adversary impersonate others discover sensitive information control outcome session perform attacks this type attack targets invalid assumptions may inherent implementers protocol incorrect implementations protocol vulnerabilities protocol
164,CAPEC-277,data interchange protocols used transmit structured data entities these protocols often specific particular domain b2b purchase orders invoices transport logistics waybills medical records they often always subverting protocol allow adversary impersonate others discover sensitive information control outcome session perform attacks this type attack targets invalid assumptions may inherent implementers protocol incorrect implementations protocol vulnerabilities protocol
165,CAPEC-278,an adversary manipulates web service related protocol cause web application service react differently intended this either performed manipulation call parameters include unexpected values changing called function one normally restricted limited by leveraging pattern attack adversary able gain access data resources normally restricted cause application service crash
166,CAPEC-279,simple object access protocol soap used communication protocol client server invoke web services server it protocol therefore suffers many shortcomings protocols adversaries make use shortcomings manipulate content soap paramters leading undesirable behavior server allowing adversary carry number attacks
167,CAPEC-28,in attack pattern adversary leverages fuzzing try identify weaknesses system fuzzing software security functionality testing method feeds randomly constructed input system looks indication failure response input occurred fuzzing treats system black box totally free preconceptions assumptions system fuzzing help attacker discover certain assumptions made user input system fuzzing gives attacker quick way potentially uncovering assumptions despite necessarily knowing anything internals system these assumptions turned system specially crafting user input may allow attacker achieve goals
168,CAPEC-285,an adversary sends icmp type 8 echo request commonly known order determine target system responsive if request blocked firewall acl target host respond icmp type 0 echo reply datagram this type exchange usually referred due ping utility present almost operating systems ping commonly implemented allows user test alive hosts measure time measure percentage packet loss
169,CAPEC-287,an adversary uses syn scan determine status ports remote target syn scanning common type port scanning used many advantages drawbacks as result novice attackers tend overly rely syn scan performing system reconnaissance as scanning method primary advantages syn scanning universality speed
170,CAPEC-29,this attack targets race condition occurring time check state resource time use resource a typical example file access the adversary leverage file access race condition running race meaning would modify resource first time target program accesses file time target program uses file during period time adversary could replace modify file causing application behave unexpectedly
171,CAPEC-290,an adversary enumerates mx records given via dns query this type information gathering returns names mail servers network mail servers often exposed internet located within dmz network protected firewall a side effect configuration enumerating mx records organization reveal ip address firewall possibly internal systems attackers often resort mx record enumeration dns zone transfer possible
172,CAPEC-291,an attacker exploits dns misconfiguration permits zone transfer some external dns servers return list ip address valid hostnames under certain conditions may even possible obtain zone data organization internal network when successful attacker learns valuable information topology target organization including information particular servers role within it structure possibly information operating systems running upon network this configuration dependent behavior may also required search multiple dns servers attempting find one zone transfers allowed
173,CAPEC-292,an adversary sends probe ip address determine host alive host discovery one earliest phases network reconnaissance the adversary usually starts range ip addresses belonging target network uses various methods determine host present ip address host discovery usually referred scanning using sonar analogy the goal send packet ip address solicit response host as virtually crafted packet whatsoever provided adversary identify functional host based response an attack nature usually carried sweep particular kind ping sent range ip addresses
174,CAPEC-293,an adversary uses traceroute utility map route data flows network route target destination tracerouting allow adversary construct working topology systems routers listing systems data passes way targeted machine this attack return varied results depending upon type traceroute performed traceroute works sending packets target incrementing field packet header as packet traverses hop along way destination ttl expires generating icmp diagnostic message identifies packet expired traditional techniques tracerouting involved use icmp udp firewalls began filter ingress icmp methods traceroute using tcp developed
175,CAPEC-294,an adversary sends icmp type 17 address mask request gather information target networking configuration icmp address mask requests defined internet standard subnetting procedure an address mask request icmp type 17 message triggers remote system respond list related subnets well default gateway broadcast address via icmp type 18 address mask reply datagram gathering type information helps adversary plan attacks well attacks broadcast address
176,CAPEC-295,this pattern attack leverages standard requests learn exact time associated target system an adversary may able use timestamp returned target attack security algorithms random number generators authentication mechanisms
177,CAPEC-296,an adversary sends icmp information request host determine respond deprecated mechanism icmp information requests deprecated message type information requests originally used diskless machines automatically obtain network configuration message type superseded robust protocol implementations like dhcp
178,CAPEC-297,an adversary sends tcp segment ack flag set remote host purpose determining host alive this one several tcp types the rfc 793 expected behavior service respond rst packet unsolicited ack segment part existing connection so sending ack segment port adversary identify host alive looking rst packet typically remote server respond rst regardless whether port open closed in way tcp ack pings discover state remote port behavior either case the firewall look ack packet discard segment correspond active connection a tcp ack ping used discover host alive via rst response packets sent host
179,CAPEC-298,an adversary sends udp datagram remote host determine host alive if udp datagram sent open udp port often response typical strategy using udp ping send datagram random high port target the goal solicit port unreachable message target indicating host alive udp pings useful firewalls configured block udp datagrams sent strange typically unused ports like ports 65k range additionally firewalls may filter incoming icmp weaknesses firewall may allow certain types icmp host unreachable port unreachable useful udp ping attempts
180,CAPEC-299,an adversary uses tcp syn packets means towards host discovery typical rfc 793 behavior specifies tcp port open host must respond incoming syn synchronize packet completing stage two handshake sending response when port closed rfc 793 behavior respond rst reset packet this behavior used target see alive sending tcp syn packet port looking rst ack packet response
181,CAPEC-3,some apis strip certain leading characters string parameters an adversary intentionally introduce leading ghost characters extra characters affect validity request api layer enable input pass filters therefore process adversary input this occurs targeted api accept input data several syntactic forms interpret equivalent semantic way filter take account full spectrum syntactic forms acceptable targeted api
182,CAPEC-30,an adversary hijacks privileged thread execution injecting malicious code running process by using privleged thread bidding adversaries evade detection would stop attack creates new process this lead adversary gaining access process memory also enable elevated privileges the common way perform attack suspending existing thread manipulating memory
183,CAPEC-300,an adversary uses combination techniques determine state ports remote target any service application available tcp udp networking port open communications network
184,CAPEC-301,an adversary uses full tcp connection attempts determine port open target system the scanning process involves completing handshake remote port reports port closed full handshake established an advantage tcp connect scanning works stack
185,CAPEC-302,an adversary uses tcp fin scan determine ports closed target machine this scan type accomplished sending tcp segments fin bit set packet header the rfc 793 expected behavior tcp segment flag sent open port discarded whereas segments flags sent closed ports handled rst response this behavior allow adversary scan closed ports sending certain types packets sync disallowed tcb detect closed ports via rst packets
186,CAPEC-303,an adversary uses tcp xmas scan determine ports closed target machine this scan type accomplished sending tcp segments possible flags set packet header generating packets illegal based rfc 793 the rfc 793 expected behavior tcp segment flag sent open port discarded whereas segments flags sent closed ports handled rst response this behavior allow attacker scan closed ports sending certain types packets sync disallowed tcb detect closed ports via rst packets
187,CAPEC-304,an adversary uses tcp null scan determine ports closed target machine this scan type accomplished sending tcp segments flags packet header generating packets illegal based rfc 793 the rfc 793 expected behavior tcp segment flag sent open port discarded whereas segments flags sent closed ports handled rst response this behavior allow attacker scan closed ports sending certain types packets sync disallowed tcb detect closed ports via rst packets
188,CAPEC-305,an adversary uses tcp ack segments gather information firewall acl configuration the purpose type scan discover information filter configurations rather port state this type scanning rarely useful alone combined syn scanning gives complete picture type firewall rules present
189,CAPEC-306,an adversary engages tcp window scanning analyze port status operating system type tcp window scanning uses ack scanning method examine tcp window size field response rst packets make certain inferences while tcp window scans fast relatively stealthy work fewer tcp stack implementations type scan some operating systems return positive tcp window size rst packet sent open port negative value rst originates closed port tcp window scanning one complex scan types results difficult interpret window scanning alone rarely yields useful information combined types scanning useful it generally reliable means making inference operating system versions port status
190,CAPEC-307,an adversary scans rpc services listing host
191,CAPEC-308,an adversary engages udp scanning gather information udp port status target system udp scanning methods involve sending udp datagram target port looking evidence port closed open udp ports usually respond udp datagrams stateful mechanism within protocol requires building establishing session responses udp datagrams therefore application specific relied upon method detecting open port udp scanning relies heavily upon icmp diagnostic messages order determine status remote port
192,CAPEC-309,an adversary engages scanning activities map network nodes hosts devices routes adversaries usually perform type network reconnaissance early stages attack external network many types scanning utilities typically employed including icmp tools network mappers port scanners route testing utilities traceroute
193,CAPEC-31,this attack relies use http cookies store credentials state information critical data client systems there several different forms attack the first form attack involves accessing http cookies mine potentially sensitive data contained therein the second form involves intercepting data transmitted client server this intercepted information used adversary impersonate remote the third form cookie content modified adversary sent back server here adversary seeks convince target server operate falsified information
194,CAPEC-310,an attacker engages scanning activity find vulnerable software versions types operating system versions network services vulnerable exploitable network configurations improperly firewalled systems misconfigured systems dmz external network provide windows opportunity attacker common types vulnerable software include unpatched operating systems services ftp telnet smtp snmp running open ports attacker identified attackers usually begin probing vulnerable software external network port scanned potential targets revealed
195,CAPEC-312,an adversary engages activity detect operating system firmware version remote target interrogating device server platform probe designed solicit behavior reveal information operating systems firmware environment operating system detection possible implementations common protocols such ip tcp differ distinct ways while implementation differences sufficient compatibility protocol differences detectable target respond unique ways specific probing activity breaks semantic logical rules packet construction protocol different operating systems unique response anomalous input providing basis fingerprint os behavior this type os fingerprinting distinguish operating system types versions
196,CAPEC-313,an adversary engages activity detect version type os software environment passively monitoring communication devices nodes applications passive techniques operating system detection send actual probes target monitor network communication nodes order identify operating systems based observed behavior compared database known signatures values while passive os fingerprinting usually reliable active methods generally better able evade detection
197,CAPEC-317,this os fingerprinting probe analyzes ip field sequence number generation algorithm remote host operating systems generate ip numbers differently allowing attacker identify operating system host examining assigns id numbers generating response packets rfc 791 specify id numbers chosen ranges id sequence generation differs implementation implementation there two kinds ip sequence number analysis ip sequencing analyzing ip sequence generation algorithm one protocol used host shared ip sequencing analyzing packet ordering via ip values spanning multiple protocols icmp tcp
198,CAPEC-318,this os fingerprinting probe tests determine remote host echoes back ip value probe packet an attacker sends udp datagram arbitrary ip value closed port remote host observe manner bit echoed back icmp error message the identification field id typically utilized reassembling fragmented packet some operating systems router firmware reverse bit order id field echoing ip header portion original datagram within icmp error message
199,CAPEC-319,this os fingerprinting probe tests determine remote host echoes back ip do fragment bit response packet an attacker sends udp datagram df bit set closed port remote host observe whether bit set response packet some operating systems echo bit icmp error message others zero bit response packet
200,CAPEC-32,an adversary embeds malicious script code parameters http query string convinces victim submit http request contains query string vulnerable web application the web application procedes use values parameters without properly validation first generates html code executed victim browser
201,CAPEC-320,this os fingerprinting probe examines remote server implementation tcp timestamps not operating systems implement timestamps within tcp header timestamps used provides attacker means guess operating system target the attacker begins probing active tcp service order get response contains tcp timestamp different operating systems update timestamp value using different intervals this type analysis accurate multiple timestamp responses received analyzed tcp timestamps found tcp options field tcp header
202,CAPEC-321,this os fingerprinting probe tests target system assignment tcp sequence numbers one common way test tcp sequence number generation send probe packet open port target compare sequence number generated target relates acknowledgement number probe packet different operating systems assign sequence numbers differently fingerprint operating system obtained categorizing relationship acknowledgement number sequence number follows 1 sequence number generated target zero 2 sequence number generated target acknowledgement number probe 3 sequence number generated target acknowledgement number plus one 4 sequence number number
203,CAPEC-322,this os fingerprinting probe sends number tcp syn packets open port remote machine the initial sequence number isn response packets analyzed determine smallest number target host uses incrementing sequence numbers this information useful identifying operating system particular operating systems versions increment sequence numbers using different values the result analysis compared database os behaviors determine os type version
204,CAPEC-323,this os detection probe measures average rate initial sequence number increments period time sequence numbers incremented using algorithm susceptible timing analysis determine number increments per unit time the result analysis compared database operating systems versions determine likely operation system matches
205,CAPEC-324,this type operating system probe attempts determine estimate predictable sequence number generation algorithm remote host statistical techniques standard deviation used determine predictable sequence number generation system this result compared database operating system behaviors determine likely match operating system version
206,CAPEC-325,this os fingerprinting probe checks see remote host supports explicit congestion notification ecn messaging ecn messaging designed allow routers notify remote host signal congestion problems occurring explicit congestion notification messaging defined rfc 3168 different operating systems versions may may implement ecn notifications may respond uniquely particular ecn flag types
207,CAPEC-326,this os fingerprinting probe checks initial tcp window size tcp stacks limit range sequence numbers allowable within session maintain connected state within tcp protocol logic the initial window size specifies range acceptable sequence numbers qualify response ack packet within session various operating systems use different initial window sizes the initial window size sampled establishing ordinary tcp connection
208,CAPEC-327,this os fingerprinting probe analyzes type order tcp header options present within response segment most operating systems use unique ordering different option sets options present rfc 793 specify required order options present different implementations use unique ways ordering structuring tcp options tcp options generated ordinary tcp traffic
209,CAPEC-328,this os fingerprinting probe performs checksum ascii data contained within data portion rst packet some operating systems report text message payload reset packet specific types connection errors occur rfc 1122 allows text payloads within reset packets operating systems routers implement functionality
210,CAPEC-329,an adversary uses technique generate icmp error message port unreachable destination unreachable redirect source quench time exceeded parameter problem target analyze amount data returned quoted originating request generated icmp error message
211,CAPEC-33,an adversary abuses flexibility discrepancies parsing interpretation http request messages using various http headers message sizes denoted end message signaled given http header different intermediary http agents load balancer reverse proxy web caching proxies application firewalls etc secretly send unauthorized malicious http requests http agent web server see canprecede relationships possible consequences
212,CAPEC-330,an adversary uses technique generate icmp error message port unreachable destination unreachable redirect source quench time exceeded parameter problem target analyze integrity data returned quoted originating request generated error message
213,CAPEC-331,an adversary sends udp packet closed port target machine solicit ip header total length field value within echoed unreachable error message this type behavior useful building operating system responses particularly error messages contain types information useful identifying specific operating system responses
214,CAPEC-332,an adversary sends udp datagram assigned value internet identification field id closed port target observe manner bit echoed back icmp error message this allows attacker construct fingerprint specific os behaviors
215,CAPEC-34,an adversary manipulates injects malicious content form secret unauthorized http responses single http response vulnerable compromised http agent web server already spoofed http response adversary controlled see canprecede relationships possible consequences
216,CAPEC-35,an attack type exploits system trust configuration resource files when executable loads resource image file configuration file attacker modified file either execute malicious code directly manipulate target process application server execute based malicious configuration parameters since systems increasingly interrelated mashing resources local remote sources possibility attack occurring high
217,CAPEC-36,an adversary searches invokes interfaces target system designers intend publicly available if interfaces fail authenticate requests attacker may able invoke functionality authorized
218,CAPEC-37,an attacker examines target system find sensitive data embedded within this information reveal confidential contents account numbers individual used intermediate step larger attack
219,CAPEC-38,this pattern attack sees adversary load malicious resource program standard path known command executed system instead executes malicious component the adversary either modify search path program uses like path variable classpath manipulate resources path point malicious components j2ee applications component based applications built multiple binaries long list dependencies execute if one libraries references controllable attacker application controls circumvented attacker
220,CAPEC-383,an adversary hosts event within application framework monitors data exchanged course event purpose harvesting important data leaked transactions one example could harvesting lists usernames userids purpose sending spam messages users one example type attack involves adversary creating event within assume adversary hosts virtual sale rare items as users enter event attacker records via aitm proxy usernames everyone attends the adversary would able spam users within application using automated script
221,CAPEC-384,an attacker manipulates either egress ingress data client within application framework order change content messages performing attack allow attacker gain unauthorized privileges within application conduct attacks phishing deceptive strategies spread malware traditional attacks the techniques require use specialized software allow attacker perform communications web browser remote system despite use aith software attack actually directed server client one node series content brokers pass information along application framework additionally true attack network layer attack root cause master applications trust integrity code supplied client
222,CAPEC-385,an attacker hosts joins event transaction within application framework order change content messages items exchanged performing attack allows attacker manipulate content way produce messages content look authentic may contain deceptive links substitute one item another spoof existing item conduct false exchange otherwise change amounts identity exchanged the techniques require use specialized software allow attacker communications web browser remote system order change content various application elements often items exchanged game monetized via sales coin virtual dollars etc the purpose attack attack scam victim trapping data packets involved exchange altering integrity transfer process
223,CAPEC-386,an attacker manipulates either egress ingress data client within application framework order change destination content displayed user within api messages performing attack allows attacker manipulate content way produce messages content looks authentic contains point attacker controlled destination some applications make navigation remapping difficult detect actual href values images profile elements masked one example would place image user photo gallery clicked upon redirected user location also traditional web vulnerabilities csrf constructed remapped buttons links in cases navigation remapping used phishing attacks even means artificially boost page view user site reputation
224,CAPEC-387,an attacker manipulates either egress ingress data client within application framework order change content messages thereby circumvent expected application logic performing attack allows attacker manipulate content way produce messages content look authentic may contain deceptive links content links attackers code in general within application api employed stage many different types attacks varied based attackers intent when goal spread malware deceptive content created modified links buttons images entice users click items point malicious uri the techniques require use specialized software allow attacker use communications web browser remote system order change destination various application interface elements
225,CAPEC-388,an attacker manipulates either egress ingress data client within application framework order change destination content buttons displayed user within api messages performing attack allows attacker manipulate content way produce messages content looks authentic contains buttons point attacker controlled destination
226,CAPEC-389,an attacker manipulates either egress ingress data client within application framework order change content messages performing attack allows attacker manipulate content way produce messages content look authentic may contain deceptive links content links attackers code in general within application api employed stage many different types attacks varied based attackers intent the techniques require use specialized software allow attacker use communications web browser remote system
227,CAPEC-39,in circumstances application holds important data tokens cookies urls data files forth data manipulated if client application components reinterpret data authentication tokens data store item pricing wallet information even opaquely manipulating data may bear fruit attacker in pattern attacker undermines assumption client side tokens adequately protected tampering use encryption obfuscation
228,CAPEC-390,facilities often used layered models physical security traditional locks card entry systems coupled physical alarms hardware security mechanisms range use computer case cable locks well rfid tags tracking computer assets this layered approach makes difficult random physical security breaches go unnoticed less effective stopping deliberate carefully planned avoiding detection begins evading building security surveillance methods bypassing electronic physical locks secure entry points
229,CAPEC-391,an attacker uses techniques methods bypass physical security measures building facility physical locks may range traditional lock key mechanisms cable locks used secure laptops servers locks server cases devices techniques lock bumping lock forcing via snap guns lock picking employed bypass locks gain access facilities devices protect although stealth evidence tampering integrity lock following attack considerations may determine method employed physical locks limited complexity locking mechanism while locks may offer protections shock resistant foam prevent bumping lock forcing methods many commonly employed locks offer countermeasures
230,CAPEC-392,an attacker uses bump key force lock building facility gain entry lock bumping use special type key tapped bumped cause pins within lock fall temporary alignment allowing lock opened lock bumping allows attacker open lock without correct key a standard lock secured set internal pins prevent device turning spring loaded driver pins push key pins when correct key inserted ridges key push key pins driver pins causing correct alignment allows lock cylinder rotate a bump key specially constructed key exploits design when bump key struck firmly tapped teeth transfer force tap key pins causing lock momentarily shift proper alignment mechanism opened
231,CAPEC-393,an attacker uses lock picking tools techniques bypass locks building facility lock picking use special set tools manipulate pins within lock different sets tools required type lock lock picking attacks advantage performed correctly lock damaged a standard lock lock secured set internal pins prevent tumbler device turning spring loaded driver pins push key pins preventing rotation bolt remains locked position when correct key inserted ridges key push key pins driver pins causing correct alignment allows lock cylinder rotate most common locks domestic locks us picked using standard 2 tools torsion wrench hook pick
232,CAPEC-394,an attacker uses snap gun also known pick gun force lock building facility a pick gun special type lock picking instrument works similar principles lock bumping a snap gun device attached metal pick the metal pick strikes pins within lock transferring motion key pins driver pins forcing lock momentary alignment a standard lock secured set internal pins prevent device turning spring loaded driver pins push key pins when correct key inserted ridges key push key pins driver pins causing correct alignment allows lock cylinder rotate a snap gun exploits design using metal pin strike key pins forcing driver pins shift unlocked position unlike bump keys lock picks snap gun may damage lock easily leaving evidence lock tampered
233,CAPEC-395,an attacker exploits security assumptions bypass electronic locks forms access controls most attacks electronic access controls follow similar methods utilize different tools some electronic locks utilize magnetic strip cards others employ rfid tags embedded within card badge may involve sophisticated protections retinal biometrics magnetic strip rfid technologies widespread cost effective deploy easily integrated electronic security measures these technologies share common weaknesses attacker exploit gain access facility protected mechanisms via copying legitimate cards badges generating new cards using algorithms
234,CAPEC-397,an attacker duplicates data magnetic strip card card gain unauthorized access physical location person private information magstripe cards encode data band magnetic particles arrayed stripe along rectangular card most magstripe card data formats conform iso standards 7810 7811 7813 8583 4909 the primary advantage magstripe technology ease encoding portability also renders magnetic strip cards susceptible unauthorized duplication if magstripe cards used access control attacker need obtain valid card long enough make copy card return card location desk magstripe widely available well software analyzing data encoded cards by swiping valid card becomes trivial make number duplicates function original
